name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Littleton,US,CO,USLTO,LTO,Littleton,,39.6133,-105.0166,America/Denver,2017-03-09
Live Oak,US,CA,USLO2,LO2,Live Oak,3916N 12140W,36.9836,-121.9805,America/Los_Angeles,2011-05-14
Livingston,US,NJ,USLVG,LVG,Livingston,,40.7959,-74.3149,America/New_York,2017-05-23
Livonia,US,MI,USLVI,LVI,Livonia,,42.3684,-83.3527,America/Detroit,2017-05-23
Lockport,US,NY,USLOP,LOP,Lockport,,43.1706,-78.6903,America/New_York,2017-05-23
Lodi,US,CA,USLDI,LDI,Lodi,,38.1302,-121.2725,America/Los_Angeles,2017-03-09
Lodi,US,NJ,USLOI,LOI,Lodi,,40.8823,-74.0832,America/New_York,2017-05-23
Logansport,US,IN,USLGP,LGP,Logansport,,40.7545,-86.3567,America/Indiana/Indianapolis,2017-05-23
Loma Linda,US,CA,USLL3,LL3,Loma Linda,3403N 11715W,34.0483,-117.2612,America/Los_Angeles,2017-03-09
Lombard,US,IL,USLOM,LOM,Lombard,,41.8800,-88.0078,America/Chicago,2017-05-23
Lomita,US,CA,USLOA,LOA,Lomita,,33.7922,-118.3151,America/Los_Angeles,2017-03-09
Long Beach,US,MS,USLBH,LBH,Long Beach,3021N 08909W,30.3505,-89.1528,America/Chicago,2017-03-09
Long Beach,US,NY,USNGC,NGC,Long Beach,4035N 07339W,40.5884,-73.6579,America/New_York,2017-05-23
Long Branch,US,NJ,USLCJ,LCJ,Long Branch,4018N 07400W,40.3043,-73.9924,America/New_York,2017-05-23
Longmeadow,US,MA,USZLW,ZLW,Longmeadow,4203N 07235W,42.0501,-72.5829,America/New_York,2017-05-23
Longmont,US,CO,USLNG,LNG,Longmont,,40.1672,-105.1019,America/Denver,2017-03-09
Lorain,US,OH,USLOR,LOR,Lorain,,41.4528,-82.1824,America/New_York,2017-05-23
Lorton,US,VA,USLPV,LPV,Lorton,,38.7043,-77.2278,America/New_York,2011-05-14
Los Altos,US,CA,USLLT,LLT,Los Altos,,37.3852,-122.1141,America/Los_Angeles,2017-03-09
Los Gatos,US,CA,USLXX,LXX,Los Gatos,,37.2266,-121.9747,America/Los_Angeles,2017-03-09
Los Lunas,US,NM,USLLU,LLU,Los Lunas,3448N 10643W,34.8062,-106.7334,America/Denver,2017-03-09
Louisville,US,CO,USLUE,LUE,Louisville,,39.9778,-105.1319,America/Denver,2017-03-09
Loves Park,US,IL,USQLI,QLI,Loves Park,4219N 08903W,42.3200,-89.0582,America/Chicago,2019-02-28
Lowell,US,MA,USLOE,LOE,Lowell,,42.6334,-71.3162,America/New_York,2017-05-23
Ludlow,US,MA,USLUW,LUW,Ludlow,,42.1601,-72.4759,America/New_York,2017-05-23
Lutz,US,FL,USLTZ,LTZ,Lutz,2809N 08227W,28.1511,-82.4615,America/New_York,2011-05-14
Luzern,CH,LU,CHLZN,LZN,Luzern,4703N 00818E,47.0505,8.3064,Europe/Zurich,2019-09-05
Lynbrook,US,NY,USLYB,LYB,Lynbrook,,40.6548,-73.6718,America/New_York,2017-05-23
Lyndhurst,US,NJ,USLDT,LDT,Lyndhurst,4048N 07407W,40.8120,-74.1243,America/New_York,2017-05-23
Lynn,US,MA,USLZN,LZN,Lynn,,42.4668,-70.9495,America/New_York,2017-05-23
Lynn Haven,US,FL,USLYM,LYM,Lynn Haven,3014N 08539W,30.2455,-85.6483,America/Chicago,2017-03-09
Lynnwood,US,WA,USLYF,LYF,Lynnwood,4749N 12220W,47.8209,-122.3151,America/Los_Angeles,2019-09-05
Lynwood,US,CA,USLYJ,LYJ,Lynwood,3355N 11812W,33.9303,-118.2115,America/Los_Angeles,2017-03-09
Lüleburgaz,TR,39,TRLUL,LUL,Luleburgaz,4124N 02721E,41.4038,27.3592,Europe/Istanbul,2020-06-10
Mableton,US,GA,USUQL,UQL,Mableton,,33.8187,-84.5824,America/New_York,2014-10-07
Machesney Park,US,IL,USMP5,MP5,Machesney Park,4220N 08903W,42.3472,-89.0390,America/Chicago,2017-05-23
Madison,US,AL,USMAZ,MAZ,Madison,,34.6993,-86.7483,America/Chicago,2017-03-09
Madison,US,NJ,USQMJ,QMJ,Madison,4045N 07424W,40.7598,-74.4171,America/New_York,2017-05-23
Madison Heights,US,MI,USMSH,MSH,Madison Heights,,42.4859,-83.1052,America/Detroit,2017-05-23
Madisonville,US,KY,USMVQ,MVQ,Madisonville,,37.3281,-87.4989,America/Chicago,2017-03-09
Maebashi,JP,10,JPMAE,MAE,Maebashi,,36.4000,139.0833,Asia/Tokyo,2017-04-09
Magna,US,UT,USXIU,XIU,Magna,,40.7091,-112.1016,America/Denver,2011-05-14
Mahwah,US,NJ,USMHW,MHW,Mahwah,,41.0887,-74.1438,America/New_York,2017-05-23
Maitland,US,FL,USML3,ML3,Maitland,2837N 08122W,28.6278,-81.3631,America/New_York,2017-03-09
Malden,US,MA,USXII,XII,Malden,,42.4251,-71.0662,America/New_York,2017-05-23
Malkara,TR,59,TRMLK,MLK,Malkara,,40.8900,26.9011,Europe/Istanbul,2013-08-06
Maltepe,TR,34,TRMAL,MAL,Maltepe,,40.9357,29.1551,Europe/Istanbul,2011-01-05
Mamaroneck,US,NY,USUQJ,UQJ,Mamaroneck,,40.9487,-73.7326,America/New_York,2017-05-23
Manassas Park,US,VA,USKMK,KMK,Manassas Park,3847N 07728W,38.7840,-77.4697,America/New_York,2017-03-09
Manavgat,TR,07,TRMVG,MVG,Manavgat,3646N 03127E,36.7867,31.4431,Europe/Istanbul,2013-11-10
Manchester,US,CT,USMNE,MNE,Manchester,,41.7759,-72.5215,America/New_York,2017-05-23
Manchester,US,MO,USMNY,MNY,Manchester,,38.5970,-90.5093,America/Chicago,2017-05-23
Mandan,US,ND,USNDN,NDN,Mandan,4649N 10053W,46.8267,-100.8896,America/North_Dakota/New_Salem,2017-05-23
Manhattan Beach,US,CA,USMBQ,MBQ,Manhattan Beach,,33.8847,-118.4109,America/Los_Angeles,2017-03-09
Manisa,TR,45,TRMAM,MAM,Manisa,,38.6120,27.4265,Europe/Istanbul,2015-08-01
Mansfield,US,MA,USMNS,MNS,Mansfield,,42.0334,-71.2189,America/New_York,2017-05-23
Mansfield,US,TX,USMFL,MFL,Mansfield,,32.5632,-97.1417,America/Chicago,2017-03-09
Manteca,US,CA,USMTA,MTA,Manteca,,37.7974,-121.2160,America/Los_Angeles,2017-03-09
Mao,DO,27,DOMAO,MAO,Mao,1934N 07150W,19.5519,-71.0781,America/Santo_Domingo,2016-06-05
Maple Grove,US,MN,USXMG,XMG,Maple Grove,4504N 09327W,45.0725,-93.4558,America/Chicago,2017-05-23
Maple Heights,US,OH,USMAP,MAP,Maple Heights,,41.4153,-81.5660,America/New_York,2017-05-23
Maple Shade,US,NJ,USXJA,XJA,Maple Shade,,39.9526,-74.9924,America/New_York,2017-05-23
Maple Valley,US,WA,USMV7,MV7,Maple Valley,4724N 12202W,47.3927,-122.0464,America/Los_Angeles,2017-03-09
Maplewood,US,MN,USNPQ,NPQ,Maplewood,4500N 09302W,44.9530,-92.9952,America/Chicago,2017-05-23
Maplewood,US,NJ,USMPW,MPW,Maplewood,,40.7312,-74.2735,America/New_York,2017-05-23
Marblehead,US,MA,USMH2,MH2,Marblehead,4230N 07051W,42.5001,-70.8578,America/New_York,2017-05-23
Margate,US,FL,USMGT,MGT,Margate,,26.2445,-80.2064,America/New_York,2017-03-09
Maricopa,US,AZ,USEPC,EPC,Maricopa,3304N 11203W,33.0581,-112.0476,America/Phoenix,2017-03-09
Marina,US,CA,USMAK,MAK,Marina,,36.6844,-121.8022,America/Los_Angeles,2017-03-09
Marion,US,IA,USMMX,MMX,Marion,4202N 09135W,42.0342,-91.5977,America/Chicago,2017-05-23
Marlboro,US,NJ,USMBB,MBB,Marlboro,4018N 07415W,40.3154,-74.2463,America/New_York,2017-05-23
Marmaris,TR,48,TRMRM,MRM,Marmaris,3651N 02816E,36.8550,28.2742,Europe/Istanbul,2015-02-07
Marrero,US,LA,USMAR,MAR,Marrero,2954N 09006W,29.8994,-90.1004,America/Chicago,2011-05-14
Martinez,US,CA,USMRZ,MRZ,Martinez,,38.0194,-122.1341,America/Los_Angeles,2017-03-09
Martinez,US,GA,USRTI,RTI,Martinez,3331N 08204W,33.5174,-82.0757,America/New_York,2011-05-14
Maryland City,US,MD,USZJV,ZJV,Maryland City,3905N 07649W,39.0921,-76.8178,America/New_York,2019-07-20
Maryland Heights,US,MO,USMHY,MHY,Maryland Heights,,38.7131,-90.4298,America/Chicago,2017-05-23
Marysville,US,OH,USMRV,MRV,Marysville,,40.2364,-83.3671,America/New_York,2017-05-23
Marysville,US,WA,USMYS,MYS,Marysville,,48.0518,-122.1771,America/Los_Angeles,2017-03-09
Maryville,US,TN,USMRL,MRL,Maryville,,35.7565,-83.9705,America/New_York,2017-03-09
Mason,US,OH,USUXE,UXE,Mason,,39.3601,-84.3099,America/New_York,2017-05-23
Maspeth,US,NY,USMPB,MPB,Maspeth,,40.7232,-73.9126,America/New_York,2017-04-16
Massapequa,US,NY,USAQU,AQU,Massapequa,4041N 07329W,40.6807,-73.4743,America/New_York,2017-05-23
Massillon,US,OH,USXJF,XJF,Massillon,,40.7967,-81.5215,America/New_York,2017-05-23
Mastic,US,NY,USZTC,ZTC,Mastic,4048N 07250W,40.8020,-72.8409,America/New_York,2017-05-23
Matteson,US,IL,USAES,AES,Matteson,4130N 08742W,41.5039,-87.7131,America/Chicago,2017-05-23
Matthews,US,NC,USMUA,MUA,Matthews,,35.1168,-80.7237,America/New_York,2017-03-09
Mauldin,US,SC,USMAU,MAU,Mauldin,,34.7787,-82.3101,America/New_York,2017-03-09
Maumelle,US,AR,USMLE,MLE,Maumelle,,34.8668,-92.4043,America/Chicago,2017-05-23
Mayfield Heights,US,OH,USM3H,M3H,Mayfield Heights,4131N 08127W,41.5192,-81.4579,America/New_York,2017-05-23
Maywood,US,CA,USMYA,MYA,Maywood,,33.9867,-118.1853,America/Los_Angeles,2017-03-09
McDonough,US,GA,USMCH,MCH,McDonough,,33.4473,-84.1469,America/New_York,2017-03-09
McHenry,US,IL,USMHB,MHB,McHenry,,42.3334,-88.2668,America/Chicago,2017-05-23
McKeesport,US,PA,USMKR,MKR,McKeesport,,40.3479,-79.8642,America/New_York,2017-05-23
McKinleyville,US,CA,USKNY,KNY,McKinleyville,4057N 12406W,40.9465,-124.1006,America/Los_Angeles,2011-05-14
McKinney,US,TX,USMCT,MCT,McKinney,,33.1976,-96.6153,America/Chicago,2017-03-09
McMinnville,US,OR,USMMC,MMC,McMinnville,,45.2101,-123.1987,America/Los_Angeles,2017-03-09
Mechanicsville,US,VA,USMEC,MEC,Mechanicsville,,37.6088,-77.3733,America/New_York,2011-05-14
Medford,US,MA,USMFC,MFC,Medford,4225N 07106W,42.4184,-71.1062,America/New_York,2017-05-23
Medford,US,NY,USMDE,MDE,Medford,,40.8176,-73.0001,America/New_York,2017-05-23
Medina,US,OH,USMDQ,MDQ,Medina,,41.1384,-81.8637,America/New_York,2017-05-23
Melrose,US,MA,USMLO,MLO,Melrose,,42.4584,-71.0662,America/New_York,2017-05-23
Melrose,US,NY,USM5L,M5L,Melrose,4050N 07337W,40.8246,-73.9104,America/New_York,2017-04-16
Melrose Park,US,IL,USMRP,MRP,Melrose Park,,41.9006,-87.8567,America/Chicago,2017-05-23
Melville,US,NY,USZMV,ZMV,Melville,,40.7934,-73.4151,America/New_York,2017-05-23
Menasha,US,WI,USMEZ,MEZ,Menasha,,44.2022,-88.4465,America/Chicago,2017-05-23
Menderes,TR,35,TRMEN,MEN,Menderes,,38.2496,27.1343,Europe/Istanbul,2013-08-06
Menemen,TR,35,TRMNM,MNM,Menemen,,38.6075,27.0694,Europe/Istanbul,2013-08-06
Menifee,US,CA,USEFE,EFE,Menifee,3344N 11709W,33.7283,-117.1464,America/Los_Angeles,2017-03-09
Menlo Park,US,CA,USMKU,MKU,Menlo Park,,37.4538,-122.1822,America/Los_Angeles,2017-03-09
Menomonee Falls,US,WI,USMMF,MMF,Menomonee Falls,4310N 08807W,43.1789,-88.1173,America/Chicago,2017-05-23
Menomonie,US,WI,USMMM,MMM,Menomonie,4452N 09155W,44.8755,-91.9193,America/Chicago,2017-05-23
Mentor,US,OH,USMEA,MEA,Mentor,,41.6662,-81.3396,America/New_York,2017-05-23
Mequon,US,WI,USMQU,MQU,Mequon,,43.2156,-88.0300,America/Chicago,2017-05-23
Mercedes,US,TX,USMRS,MRS,Mercedes,,26.1498,-97.9136,America/Chicago,2017-03-09
Mercer Island,US,WA,USMQZ,MQZ,Mercer Island,,47.5707,-122.2221,America/Los_Angeles,2017-03-09
Meriden,US,CT,USMRD,MRD,Meriden,4132N 07248W,41.5382,-72.8070,America/New_York,2017-05-23
Meridian,US,ID,USMJA,MJA,Meridian,,43.6121,-116.3915,America/Boise,2017-03-09
Merrick,US,NY,USMER,MER,Merrick,,40.6629,-73.5515,America/New_York,2017-05-23
Merrifield,US,VA,USVM4,VM4,Merrifield,3652N 07622W,38.8743,-77.2269,America/New_York,2011-05-14
Merrillville,US,IN,USMEL,MEL,Merrillville,,41.4828,-87.3328,America/Chicago,2017-05-23
Merrimack,US,NH,USMRM,MRM,Merrimack,,42.8651,-71.4934,America/New_York,2017-05-23
Merritt Island,US,FL,USMBF,MBF,Merritt Island,,28.5392,-80.6720,America/New_York,2011-05-14
Mesquite,US,TX,USMSQ,MSQ,Mesquite,,32.7668,-96.5992,America/Chicago,2017-03-09
Metairie,US,LA,USMTE,MTE,Metairie,2959N 09009W,29.9841,-90.1529,America/Chicago,2011-05-14
Methuen,US,MA,USMZN,MZN,Methuen,,42.7262,-71.1909,America/New_York,2017-05-23
Meyrin,CH,GE,CHMEY,MEY,Meyrin,4614N 00604E,46.2342,6.0803,Europe/Zurich,2019-09-10
Miami Beach,US,FL,USIYH,IYH,Miami Beach,2547N 08008W,25.7906,-80.1300,America/New_York,2017-03-09
Miami Gardens,US,FL,USZMG,ZMG,Miami Gardens,2558N 08012W,25.9420,-80.2456,America/New_York,2017-03-09
Miami Lakes,US,FL,USMMK,MMK,Miami Lakes,,25.9087,-80.3087,America/New_York,2017-03-09
Miamisburg,US,OH,USIAM,IAM,Miamisburg,3938N 08417W,39.6428,-84.2866,America/New_York,2017-05-23
Middle River,US,MD,USMDV,MDV,Middle River,,39.3343,-76.4394,America/New_York,2011-05-14
Middle Village,US,NY,USMVG,MVG,Middle Village,,40.7165,-73.8812,America/New_York,2017-04-16
Middleburg Heights,US,OH,USMBV,MBV,Middleburg Heights,4121N 08148W,41.3614,-81.8129,America/New_York,2017-05-23
Middleton,US,WI,USMDW,MDW,Middleton,,43.0972,-89.5043,America/Chicago,2017-05-23
Middletown,US,CT,USXIN,XIN,Middletown,,41.5623,-72.6506,America/New_York,2017-05-23
Middletown,US,DE,USMIU,MIU,Middletown,,39.4496,-75.7163,America/New_York,2017-03-09
Middletown,US,NJ,USMIJ,MIJ,Middletown,,40.3943,-74.1171,America/New_York,2020-04-19
Middletown,US,NY,USMIY,MIY,Middletown,,41.4459,-74.4229,America/New_York,2017-05-23
Middletown,US,RI,USYMT,YMT,Middletown,4132N 07117W,41.5457,-71.2914,America/New_York,2017-05-23
Midland,US,MI,USILD,ILD,Midland,,43.6156,-84.2472,America/Detroit,2017-05-23
Midlothian,US,TX,USMIB,MIB,Midlothian,,32.4824,-96.9945,America/Chicago,2017-03-09
Midvale,US,UT,USMZC,MZC,Midvale,,40.6111,-111.8999,America/Denver,2017-03-09
Midway,US,FL,USMYF,MYF,Midway,,30.4065,-87.0055,America/Chicago,2017-03-10
Midwest City,US,OK,USIDW,IDW,Midwest City,3526N 09723W,35.4495,-97.3967,America/Chicago,2017-03-09
Milas,TR,48,TRMIL,MIL,Milas,,37.3164,27.7839,Europe/Istanbul,2018-05-21
Milford,US,CT,USMFX,MFX,Milford,,41.2223,-73.0565,America/New_York,2017-05-23
Milford,US,MA,USMFK,MFK,Milford,,42.1398,-71.5162,America/New_York,2017-05-23
Milford Mill,US,MD,USM4M,M4M,Milford Mill,3920N 07646W,39.3479,-76.7700,America/New_York,2011-05-14
Mililani Town,US,HI,USMM7,MM7,Mililani Town,2127N 15804W,21.4504,-158.0150,Pacific/Honolulu,2019-09-26
Mill Creek,US,WA,USMKW,MKW,Mill Creek,4751N 12212W,47.8601,-122.2043,America/Los_Angeles,2017-03-09
Millbrae,US,CA,USMBA,MBA,Millbrae,,37.5986,-122.3872,America/Los_Angeles,2017-03-09
Millbrook,US,AL,USMBJ,MBJ,Millbrook,,32.4799,-86.3619,America/Chicago,2017-03-09
Milpitas,US,CA,USMPT,MPT,Milpitas,,37.4283,-121.9066,America/Los_Angeles,2017-03-09
Milton,US,GA,USM3N,M3N,Milton,3407N 08418W,34.1322,-84.3007,America/New_York,2017-03-09
Milton,US,MA,USMXL,MXL,Milton,,42.2495,-71.0662,America/New_York,2017-05-23
Milwaukie,US,OR,USMWX,MWX,Milwaukie,,45.4462,-122.6393,America/Los_Angeles,2017-03-09
Mimarsinan,TR,34,TRMIM,MIM,Mimarsinan,4101N 02833E,41.0179,28.5618,Europe/Istanbul,2013-10-07
Mineola,US,NY,USMNA,MNA,Mineola,,40.7493,-73.6407,America/New_York,2017-05-23
Minnetonka,US,MN,USMKA,MKA,Minnetonka,,44.9133,-93.5033,America/Chicago,2017-05-23
Mint Hill,US,NC,USTLI,TLI,Mint Hill,3511N 08039W,35.1796,-80.6473,America/New_York,2017-03-09
Mira Mesa,US,CA,USMLM,MLM,Mira Mesa,,32.9156,-117.1439,America/Los_Angeles,2018-04-18
Miramar,US,FL,USMMR,MMR,Miramar,,25.9873,-80.2323,America/New_York,2017-03-09
Mishawaka,US,IN,USMCJ,MCJ,Mishawaka,,41.6620,-86.1586,America/Indiana/Indianapolis,2017-05-23
Mission,US,TX,USZMX,ZMX,Mission,2612N 09819W,26.2159,-98.3253,America/Chicago,2017-03-09
Mission Viejo,US,CA,USMJI,MJI,Mission Viejo,3336N 11740W,33.6000,-117.6720,America/Los_Angeles,2017-03-09
Missouri City,US,TX,USMC5,MC5,Missouri City,2936N 09531W,29.6186,-95.5377,America/Chicago,2017-03-09
Mokena,US,IL,USIMK,IMK,Mokena,4131N 08753W,41.5261,-87.8892,America/Chicago,2017-05-23
Monroe,US,MI,USMOI,MOI,Monroe,,41.9164,-83.3977,America/Detroit,2019-09-19
Monroe,US,NC,USMNR,MNR,Monroe,,34.9854,-80.5495,America/New_York,2019-09-19
Monroe,US,WA,USMOW,MOW,Monroe,,47.8554,-121.9710,America/Los_Angeles,2019-09-19
Monroeville,US,PA,USVML,VML,Monroeville,4025N 07947W,40.4212,-79.7881,America/New_York,2019-09-19
Monrovia,US,CA,USXIY,XIY,Monrovia,,34.1481,-117.9989,America/Los_Angeles,2017-03-09
Monsey,US,NY,USMSE,MSE,Monsey,,41.1112,-74.0685,America/New_York,2017-05-23
Montclair,US,CA,USMZT,MZT,Montclair,,34.0775,-117.6898,America/Los_Angeles,2017-03-09
Montclair,US,NJ,USMLR,MLR,Montclair,,40.8259,-74.2090,America/New_York,2017-05-23
Montebello,US,CA,USMTB,MTB,Montebello,,34.0095,-118.1054,America/Los_Angeles,2017-03-09
Monterey Park,US,CA,USMZU,MZU,Monterey Park,,34.0625,-118.1228,America/Los_Angeles,2017-03-09
Montgomery,US,IL,USXIL,XIL,Montgomery,,41.7306,-88.3459,America/Chicago,2017-05-23
Montgomery Village,US,MD,USNMV,NMV,Montgomery Village,3910N 07712W,39.1768,-77.1953,America/New_York,2011-05-14
Monthey,CH,VS,CHMON,MON,Monthey,,46.2545,6.9541,Europe/Zurich,2019-09-10
Montreux,CH,VD,CHMNT,MNT,Montreux,4626N 00655E,46.4330,6.9114,Europe/Zurich,2019-09-10
Moore,US,OK,USOOF,OOF,Moore,3520N 09729W,35.3395,-97.4867,America/Chicago,2017-03-09
Mooresville,US,NC,USXJK,XJK,Mooresville,,35.5849,-80.8101,America/New_York,2017-05-23
Moorhead,US,MN,USXIH,XIH,Moorhead,,46.8739,-96.7695,America/Chicago,2017-05-23
Moorpark,US,CA,USMQK,MQK,Moorpark,,34.2856,-118.8820,America/Los_Angeles,2017-03-09
Moraga,US,CA,USQMO,QMO,Moraga,3750N 12207W,37.8349,-122.1297,America/Los_Angeles,2017-03-09
Moreno Valley,US,CA,USMV4,MV4,Moreno Valley,3357N 11714W,33.9375,-117.2306,America/Los_Angeles,2017-03-09
Morgan Hill,US,CA,USMJV,MJV,Morgan Hill,,37.1305,-121.6544,America/Los_Angeles,2017-03-09
Morrisville,US,NC,USXZM,XZM,Morrisville,3549N 07849W,35.8235,-78.8256,America/New_York,2017-05-23
Morton,US,IL,USMTI,MTI,Morton,,40.6128,-89.4593,America/Chicago,2017-05-23
Morton Grove,US,IL,USMGV,MGV,Morton Grove,,42.0406,-87.7826,America/Chicago,2017-05-23
Moscow,US,ID,USMJL,MJL,Moscow,,46.7324,-117.0002,America/Los_Angeles,2017-03-09
Mosta,MT,35,MTMOA,MOA,Mosta,3554N 01425E,35.9092,14.4256,Europe/Malta,2012-07-04
Mount Juliet,US,TN,USMJB,MJB,Mount Juliet,3612N 08631W,36.2000,-86.5186,America/Chicago,2017-03-09
Mount Laurel,US,NJ,USLUJ,LUJ,Mount Laurel,3956N 07453W,39.9340,-74.8910,America/New_York,2017-05-23
Mount Pleasant,US,SC,USMPH,MPH,Mount Pleasant,,32.7941,-79.8626,America/New_York,2019-10-21
Mount Pleasant,US,WI,USUPN,UPN,Mount Pleasant,4241N 08751W,42.6974,-87.8558,America/Chicago,2017-05-23
Mount Prospect,US,IL,USMUP,MUP,Mount Prospect,,42.0664,-87.9373,America/Chicago,2017-05-23
Mount Vernon,US,NY,USMVH,MVH,Mount Vernon,,40.9126,-73.8371,America/New_York,2017-05-23
Mount Vernon,US,NY,USYMV,YMV,Mount Vernon,4245N 07853W,40.9126,-73.8371,America/New_York,2017-05-23
Mount Vernon,US,OH,USM2V,M2V,Mount Vernon,4023N 08229W,40.3934,-82.4857,America/New_York,2017-05-23
Mount Vernon,US,OH,USMWT,MWT,Mount Vernon,,40.3934,-82.4857,America/New_York,2017-05-23
Mount Vernon,US,WA,USMVW,MVW,Mount Vernon,4825N 12219W,48.4212,-122.3341,America/Los_Angeles,2017-03-09
Mountain Brook,US,AL,USM77,M77,Mountain Brook,3330N 08645W,33.5009,-86.7522,America/Chicago,2017-03-09
Mountlake Terrace,US,WA,USXJI,XJI,Mountlake Terrace,,47.7882,-122.3087,America/Los_Angeles,2017-03-09
Mudanya,TR,16,TRMUD,MUD,Mudanya,4022N 02853E,40.3753,28.8822,Europe/Istanbul,2013-05-08
Mukilteo,US,WA,USMKI,MKI,Mukilteo,4757N 12218W,47.9445,-122.3046,America/Los_Angeles,2017-03-09
Mundelein,US,IL,USMUJ,MUJ,Mundelein,,42.2631,-88.0040,America/Chicago,2017-05-23
Munster,US,IN,USMUQ,MUQ,Munster,,41.5645,-87.5125,America/Chicago,2017-05-23
Murfreesboro,US,TN,USMFU,MFU,Murfreesboro,3550N 08623W,35.8456,-86.3903,America/Chicago,2017-03-09
Murphy,US,TX,USMU8,MU8,Murphy,3300N 09636W,33.0151,-96.6131,America/Chicago,2017-03-09
Murray,US,UT,USMUY,MUY,Murray,,40.6669,-111.8880,America/Denver,2017-03-09
Murrysville,US,PA,USXYS,XYS,Murrysville,4025N 07941W,40.4284,-79.6976,America/New_York,2017-03-09
Muskego,US,WI,USUSG,USG,Muskego,4254N 08808W,42.9059,-88.1390,America/Chicago,2017-05-23
Mustang,US,OK,USUMU,UMU,Mustang,3524N 09741W,35.3842,-97.7245,America/Chicago,2017-03-09
Muttenz,CH,BL,CHMUT,MUT,Muttenz,,47.5227,7.6451,Europe/Zurich,2019-09-10
Myrtle Grove,US,FL,USGY7,GY7,Myrtle Grove,3025N 08718W,30.4210,-87.3075,America/Chicago,2011-05-14
Nago,JP,47,JPNOA,NOA,Nago,2635N 12758E,26.6150,127.9854,Asia/Tokyo,2017-07-22
Nampa,US,ID,USNPA,NPA,Nampa,,43.5407,-116.5635,America/Boise,2017-03-09
Nanuet,US,NY,USNAE,NAE,Nanuet,4105N 07400W,41.0887,-74.0135,America/New_York,2017-05-23
Narragansett,US,RI,USNGU,NGU,Narragansett,,41.4501,-71.4495,America/New_York,2017-12-13
Natchitoches,US,LA,USNTH,NTH,Natchitoches,3145N 09305W,31.7607,-93.0863,America/Chicago,2017-03-09
Natick,US,MA,USNAK,NAK,Natick,4217N 07121W,42.2834,-71.3495,America/New_York,2017-05-23
National City,US,CA,USNLN,NLN,National City,,32.6781,-117.0992,America/Los_Angeles,2017-03-09
Naugatuck,US,CT,USNGK,NGK,Naugatuck,,41.4859,-73.0507,America/New_York,2017-05-23
Navarre,US,FL,USNVA,NVA,Navarre,3024N 08651W,30.4016,-86.8636,America/Chicago,2014-10-06
Nazilli,TR,09,TRNZL,NZL,Nazilli,,37.9163,28.3223,Europe/Istanbul,2019-09-05
Nederland,US,TX,USNDX,NDX,Nederland,,29.9744,-93.9924,America/Chicago,2017-03-09
Needham,US,MA,USNEE,NEE,Needham,4217N 07114W,42.2834,-71.2328,America/New_York,2017-05-23
Neenah,US,WI,USUXK,UXK,Neenah,,44.1858,-88.4626,America/Chicago,2017-05-23
New Albany,US,IN,USNWA,NWA,New Albany,,38.2856,-85.8241,America/Kentucky/Louisville,2017-05-23
New Berlin,US,WI,USNBB,NBB,New Berlin,,42.9764,-88.1084,America/Chicago,2017-05-23
New Braunfels,US,TX,USNHB,NHB,New Braunfels,2942N 09807W,29.7030,-98.1244,America/Chicago,2017-03-09
New Brighton,US,MN,USNBI,NBI,New Brighton,,45.0655,-93.2019,America/Chicago,2017-05-23
New Britain,US,CT,USNWT,NWT,New Britain,,41.6612,-72.7795,America/New_York,2017-05-23
New Brunswick,US,NJ,USNBJ,NBJ,New Brunswick,,40.4862,-74.4518,America/New_York,2017-05-23
New Canaan,US,CT,USNWC,NWC,New Canaan,4108N 07329W,41.1468,-73.4948,America/New_York,2017-05-23
New Castle,US,IN,USNQS,NQS,New Castle,,39.9289,-85.3702,America/Indiana/Indianapolis,2017-05-23
New Castle,US,PA,USNCP,NCP,New Castle,,41.0037,-80.3470,America/New_York,2017-05-23
New City,US,NY,USNJY,NJY,New City,4109N 07359W,41.1476,-73.9893,America/New_York,2017-05-23
New Haven,US,IN,USNEV,NEV,New Haven,4104N 08500W,41.0706,-85.0144,America/Indiana/Indianapolis,2017-05-23
New Hope,US,MN,USNHO,NHO,New Hope,,45.0380,-93.3866,America/Chicago,2017-05-23
New Lenox,US,IL,USNOX,NOX,New Lenox,4131N 08759W,41.5120,-87.9656,America/Chicago,2017-05-23
New London,US,CT,USNLO,NLO,New London,4121N 07206W,41.3556,-72.0995,America/New_York,2020-02-29
New Milford,US,NJ,USNMF,NMF,New Milford,,40.9351,-74.0190,America/New_York,2017-05-23
New Port Richey,US,FL,USNRH,NRH,New Port Richey,,28.2442,-82.7193,America/New_York,2017-03-09
New Rochelle,US,NY,USUXO,UXO,New Rochelle,,40.9115,-73.7823,America/New_York,2017-05-23
New Smyrna Beach,US,FL,USNSB,NSB,New Smyrna Beach,2902N 08056W,29.0258,-80.9270,America/New_York,2017-03-09
Newark,US,CA,USNKQ,NKQ,Newark,,37.5297,-122.0402,America/Los_Angeles,2018-04-18
Newark,US,DE,USNWK,NWK,Newark,,39.6837,-75.7497,America/New_York,2017-03-09
Newark,US,OH,USNEK,NEK,Newark,,40.0581,-82.4013,America/New_York,2017-05-23
Newberg,US,OR,USNUG,NUG,Newberg,,45.3001,-122.9732,America/Los_Angeles,2017-03-09
